username,followers_count,following_count,total_posts,avg_likes,avg_comments,engagement_rate,growth_rate
user_4349,685393,895,1060,28064,660,0.0419,8.03
user_4350,418216,2041,2363,23364,2624,0.0621,-1.2
user_4351,112032,570,2269,3789,511,0.0384,4.84
user_4352,207940,4516,981,6774,588,0.0354,2.38
user_4353,305748,4246,2751,12141,1160,0.0435,-1.48
user_4354,462552,4806,1962,9338,384,0.021,0.14
user_4355,882506,292,1237,60169,2929,0.0715,0.36
user_4356,227727,2850,394,7835,396,0.0361,1.11
user_4357,74869,4657,1931,2845,216,0.0409,11.66
user_4358,792842,2946,54,57547,8094,0.0828,5.47
user_4359,870807,2652,1412,38980,3423,0.0487,0.5
user_4360,712404,2323,2096,34265,1540,0.0503,-0.29
user_4361,719675,1591,794,55382,3023,0.0812,3.06
user_4362,883487,2815,240,63673,4452,0.0771,11.57
user_4363,203416,2164,2120,4447,449,0.0241,4.2
user_4364,925300,4541,2858,39903,3080,0.0465,0.72
user_4365,612004,4757,2143,47730,3389,0.0835,4.87
user_4366,579533,3133,513,20901,1952,0.0394,7.44
user_4367,568344,1907,1731,20466,1052,0.0379,-1.5
user_4368,411925,819,2184,9742,294,0.0244,8.67
user_4369,776024,1472,299,13970,323,0.0184,4.72
user_4370,321701,456,765,19887,1047,0.0651,-1.83
user_4371,280687,3022,2831,17936,572,0.0659,9.46
user_4372,431634,1922,2362,33594,2140,0.0828,10.11
user_4373,750971,2744,1494,48166,5803,0.0719,8.69
user_4374,497507,2319,1877,13449,1521,0.0301,3.81
user_4375,883470,4799,1561,11315,1124,0.0141,7.0
user_4376,410940,1231,1116,32456,4246,0.0893,4.58
user_4377,266972,1489,2909,9032,511,0.0357,9.91
user_4378,117656,3103,1079,3745,505,0.0361,7.92
user_4379,18087,3383,1942,1327,95,0.0786,-0.61
user_4380,931109,2947,2025,47446,3421,0.0546,8.93
user_4381,294481,2953,516,7374,536,0.0269,9.68
user_4382,137554,278,2273,9936,325,0.0746,4.3
user_4383,852765,4009,2493,67824,9957,0.0912,12.89
user_4384,486757,1943,63,7820,297,0.0167,12.33
user_4385,183024,1363,1871,12877,828,0.0749,0.98
user_4386,137535,1120,2672,5135,315,0.0396,13.37
user_4387,768524,1024,473,35878,1065,0.0481,5.49
user_4388,595736,1788,614,44106,1755,0.077,10.3
user_4389,529936,3335,1376,41407,1069,0.0802,11.84
user_4390,393720,807,526,11162,647,0.03,6.59
user_4391,296767,3145,813,7389,980,0.0282,4.78
user_4392,453372,370,40,7088,454,0.0166,13.56
user_4393,36634,2371,1419,1807,65,0.0511,1.92
user_4394,963106,605,2687,10548,1096,0.0121,2.37
user_4395,377742,4989,2481,14668,2193,0.0446,4.15
user_4396,312478,1436,1114,4729,237,0.0159,12.61
user_4397,856080,4813,1447,32844,1850,0.0405,13.96
user_4398,547342,3097,1605,7003,1024,0.0147,1.74
user_4399,595316,2477,1834,40758,1762,0.0714,12.69
user_4400,547495,2054,1440,13513,1168,0.0268,2.39
user_4401,474866,1980,356,15661,801,0.0347,14.5
user_4402,756181,4891,1687,53615,7570,0.0809,8.16
user_4403,606842,4820,929,37769,5574,0.0714,-1.88
user_4404,677746,2213,295,17169,2161,0.0285,-1.42
user_4405,608564,3917,911,9148,557,0.0159,0.51
user_4406,978022,2476,32,58776,4258,0.0645,1.19
user_4407,315925,3843,1046,11799,607,0.0393,11.05
user_4408,709140,2563,993,45119,6127,0.0723,1.79
user_4409,193512,3853,194,7967,1106,0.0469,14.48
user_4410,962703,2377,1428,32943,2452,0.0368,8.81
user_4411,848467,667,1645,35282,3716,0.046,9.77
user_4412,533498,2215,1963,33289,1382,0.065,1.7
user_4413,569651,3358,2308,41673,3189,0.0788,13.18
user_4414,767535,1042,566,10349,1056,0.0149,9.35
user_4415,603567,1427,2081,28179,1975,0.05,12.69
user_4416,192420,4431,1238,2366,157,0.0131,14.26
user_4417,711644,3224,1440,30450,612,0.0436,0.14
user_4418,501844,4832,1474,36117,4498,0.0809,-0.36
user_4419,204196,1355,2792,7210,977,0.0401,11.66
user_4420,200919,4883,1453,15123,2208,0.0863,12.72
user_4421,416648,3128,22,22558,2560,0.0603,7.92
user_4422,258324,2736,2758,19475,1778,0.0823,4.22
user_4423,720449,3033,1862,45389,2496,0.0665,9.09
user_4424,973902,2573,766,16790,2516,0.0198,3.2
user_4425,755651,3632,2836,19783,1912,0.0287,2.05
user_4426,659681,1535,891,24798,2691,0.0417,6.3
user_4427,868780,2150,514,19032,2069,0.0243,1.67
user_4428,431599,4631,2484,19268,2502,0.0504,6.22
user_4429,376960,3765,1434,16207,344,0.0439,14.26
user_4430,735042,2051,647,56552,2750,0.0807,12.28
user_4431,648341,1437,1095,26167,2787,0.0447,14.01
user_4432,473406,3233,161,30768,4195,0.0739,11.71
user_4433,184965,1080,1507,14045,1532,0.0842,4.03
user_4434,167892,1815,65,11985,883,0.0766,11.8
user_4435,853694,4813,2911,21006,1407,0.0263,13.69
user_4436,135832,1270,2077,6074,704,0.0499,14.1
user_4437,154262,4980,683,5297,616,0.0383,9.61
user_4438,68411,3856,592,2598,256,0.0417,1.59
user_4439,286521,2464,2049,10101,584,0.0373,-1.32
user_4440,440953,4395,1573,29916,4196,0.0774,0.5
user_4441,988073,1668,1641,41152,3775,0.0455,14.41
user_4442,39211,1313,2716,1829,224,0.0524,5.86
user_4443,214981,921,932,16934,810,0.0825,12.53
user_4444,266888,884,659,3789,245,0.0151,5.91
user_4445,781926,2872,2683,34527,4616,0.0501,9.23
user_4446,288139,968,2765,18494,490,0.0659,-1.59
user_4447,673337,1774,928,13858,1200,0.0224,2.25
user_4448,754298,2463,2245,39832,3290,0.0572,5.42
user_4449,559830,1363,888,14982,1762,0.0299,8.72
user_4450,11651,4548,1049,823,46,0.0746,0.92
user_4451,100239,2155,872,3297,159,0.0345,11.0
user_4452,866363,2618,326,28619,4018,0.0377,4.19
user_4453,751704,1188,2615,38993,3677,0.0568,11.9
user_4454,889544,259,2394,20325,683,0.0236,-0.33
user_4455,804147,1114,1836,24077,1085,0.0313,9.56
user_4456,438625,4961,414,17178,2574,0.045,2.99
user_4457,156378,2270,2367,5434,246,0.0363,11.52
user_4458,151158,283,768,7065,701,0.0514,4.84
user_4459,408592,842,2352,21236,1584,0.0559,9.31
user_4460,324494,3160,349,16116,2177,0.0564,13.88
user_4461,334569,2216,2117,18666,2205,0.0624,-1.65
user_4462,497574,384,2051,15694,1531,0.0346,-1.81
user_4463,430852,1409,792,8121,173,0.0193,11.09
user_4464,873552,1264,1665,55257,7425,0.0718,8.99
user_4465,902321,4469,1752,62760,4883,0.075,2.98
user_4466,445865,333,397,12479,1760,0.0319,6.4
user_4467,428826,262,1807,16508,1393,0.0417,-1.29
user_4468,666418,1708,1643,29922,3298,0.0498,1.27
user_4469,256948,4128,1019,12162,352,0.0487,5.22
user_4470,522481,4897,1868,29344,3429,0.0627,12.18
user_4471,862069,1467,1581,11131,711,0.0137,6.15
user_4472,472249,2436,793,28572,1876,0.0645,7.97
user_4473,857626,1844,1103,12296,435,0.0148,12.85
user_4474,864349,154,2935,36977,1445,0.0445,3.25
user_4475,65200,4915,1823,4429,195,0.0709,9.91
user_4476,106848,3943,1118,4443,278,0.0442,12.65
user_4477,107022,3895,2070,2187,297,0.0232,1.44
user_4478,702979,3740,1618,55501,3767,0.0843,4.06
user_4479,935658,3342,767,67601,7717,0.0805,14.66
user_4480,413755,428,1491,26476,814,0.066,14.71
user_4481,781741,3343,1784,30336,2937,0.0426,1.79
user_4482,847490,3379,2342,19381,1601,0.0248,-0.87
user_4483,63068,4858,1573,4786,704,0.087,2.61
user_4484,471529,3488,1635,22286,2897,0.0534,4.76
user_4485,887364,274,2282,61818,4891,0.0752,5.5
user_4486,162445,787,1528,5514,665,0.038,8.52
user_4487,689514,285,348,23078,1040,0.035,13.29
user_4488,138103,4328,2322,10908,1015,0.0863,3.62
user_4489,225605,761,1430,10497,311,0.0479,12.45
user_4490,204047,1938,145,4050,264,0.0211,-0.41
user_4491,810217,4768,786,20561,1014,0.0266,-1.29
user_4492,997432,1309,1593,43623,4949,0.0487,6.57
user_4493,250768,798,1247,3253,272,0.0141,-0.99
user_4494,685029,4036,1215,29029,3414,0.0474,4.67
user_4495,95475,3601,1778,3754,326,0.0427,13.25
user_4496,511370,559,236,33010,1031,0.0666,2.11
user_4497,527570,1873,1379,18383,2125,0.0389,10.0
user_4498,690984,4930,1341,54434,6984,0.0889,3.14
user_4499,704798,2991,851,15966,2194,0.0258,-1.24
user_4500,221972,4282,201,11402,1075,0.0562,7.46
user_4501,854966,2184,353,13917,1641,0.0182,12.19
user_4502,163777,1827,530,10051,1183,0.0686,4.96
user_4503,956748,1272,402,76188,3066,0.0828,8.49
user_4504,862396,3717,1916,58073,2401,0.0701,13.3
user_4505,693797,1827,351,33926,991,0.0503,11.42
user_4506,209944,1354,1208,9223,568,0.0466,1.3
user_4507,993382,4909,1285,67999,5545,0.074,10.47
user_4508,644294,751,919,48655,7284,0.0868,6.53
user_4509,237440,3039,661,18815,1430,0.0853,10.68
user_4510,729342,201,1270,27538,3150,0.0421,6.41
user_4511,313727,1375,653,24898,2742,0.0881,0.18
user_4512,825824,1351,2518,17271,804,0.0219,7.69
user_4513,8461,3772,215,234,6,0.0284,6.37
user_4514,625411,1761,1913,10151,923,0.0177,6.8
user_4515,797948,856,477,23157,2571,0.0322,12.94
user_4516,473501,4380,849,30188,4521,0.0733,13.21
user_4517,149586,2772,2324,10426,694,0.0743,5.71
user_4518,384395,4706,2076,24802,3386,0.0733,5.75
user_4519,495178,1375,2828,26826,1868,0.0579,6.76
user_4520,954772,4183,1244,43898,4812,0.051,6.83
user_4521,232496,1209,906,13858,1354,0.0654,14.16
user_4522,693148,2919,412,25894,696,0.0384,9.04
user_4523,732109,4566,1695,50436,1522,0.071,2.72
user_4524,717409,1292,2466,41181,934,0.0587,7.04
user_4525,849925,397,2398,50014,3411,0.0629,8.66
user_4526,561315,1881,2547,26671,3119,0.0531,8.88
user_4527,880979,1619,2201,63400,2691,0.075,7.95
user_4528,174921,3985,935,4834,477,0.0304,1.02
user_4529,887559,1968,954,32555,1873,0.0388,-1.43
user_4530,674218,3282,374,43443,5369,0.0724,3.74
user_4531,740522,3808,2651,32947,4078,0.05,5.27
user_4532,604291,2405,1541,43656,5273,0.081,-0.95
user_4533,708755,1447,2692,24273,2141,0.0373,11.85
user_4534,565046,2830,2357,20258,1154,0.0379,3.85
user_4535,317456,1874,2892,22923,2870,0.0812,13.53
user_4536,331814,2541,648,14104,623,0.0444,0.62
user_4537,83279,4110,2699,3841,221,0.0488,-1.03
user_4538,16434,454,1190,547,24,0.0347,6.2
user_4539,720407,1771,346,21156,2277,0.0325,1.22
user_4540,441991,2875,1458,24714,2699,0.062,13.94
user_4541,338913,3895,2277,6232,653,0.0203,-1.82
user_4542,771042,4260,1441,55167,4083,0.0768,5.01
user_4543,329821,3242,1146,21288,702,0.0667,13.75
user_4544,84555,114,2703,1974,273,0.0266,4.54
user_4545,653667,1349,1800,38292,3293,0.0636,-0.42
user_4546,742280,4970,1551,38735,2824,0.056,3.15
user_4547,764799,1465,1934,17527,1692,0.0251,6.47
user_4548,177806,3643,2935,5178,233,0.0304,1.15
user_4549,889097,1018,1252,34344,1278,0.0401,5.93
user_4550,482719,418,1976,28454,2069,0.0632,12.22
user_4551,434819,282,2495,23789,1178,0.0574,12.83
user_4552,470924,2292,412,22254,1151,0.0497,-1.16
user_4553,69803,3133,845,4452,605,0.0724,0.74
user_4554,433548,970,2983,27337,2432,0.0687,2.68
user_4555,879135,738,1932,46814,3878,0.0577,8.11
user_4556,808744,4322,2415,52640,5771,0.0722,4.14
user_4557,749736,1519,69,25040,3598,0.0382,12.35
user_4558,478742,4775,2983,34319,1186,0.0742,10.18
user_4559,700539,4309,1416,37159,4769,0.0599,-0.29
user_4560,727802,3672,1070,49174,4716,0.074,8.62
user_4561,246404,2150,819,11886,463,0.0501,-0.08
user_4562,643249,2315,1812,16268,953,0.0268,2.34
user_4563,303523,3839,2716,14559,1204,0.0519,1.02
user_4564,18297,873,1383,658,72,0.0399,0.94
user_4565,789443,3481,2368,46438,2393,0.0619,8.48
user_4566,510346,4201,1585,22100,1978,0.0472,7.58
user_4567,121234,4263,2233,8307,905,0.076,0.99
user_4568,569302,847,2383,32714,2562,0.062,14.83
user_4569,768454,829,20,44507,5883,0.0656,5.17
user_4570,930242,2900,1039,23442,3118,0.0286,-0.35
user_4571,881765,2942,1304,69569,5648,0.0853,0.05
user_4572,179570,1943,82,12375,1812,0.079,7.93
user_4573,784152,3356,2550,51150,1525,0.0672,14.64
user_4574,798552,2952,1889,26444,540,0.0338,7.72
user_4575,510733,4853,2289,24256,1685,0.0508,14.13
user_4576,927271,3768,171,18171,1783,0.0215,5.55
user_4577,285996,71,663,13640,1388,0.0525,5.41
user_4578,342383,1550,645,6920,567,0.0219,6.5
user_4579,395145,892,236,19248,697,0.0505,9.86
user_4580,733847,1810,215,40662,1714,0.0577,4.25
user_4581,512603,3691,1034,19127,2501,0.0422,12.69
user_4582,616863,241,2714,27696,3678,0.0509,-1.5
user_4583,508365,445,2775,36244,3900,0.079,5.48
user_4584,620328,4712,1541,10917,1161,0.0195,6.69
user_4585,149510,4376,1598,9781,955,0.0718,8.32
user_4586,180587,923,1100,3964,183,0.023,2.69
user_4587,531032,2671,1547,6674,505,0.0135,5.27
user_4588,740180,4385,741,17016,1879,0.0255,6.24
user_4589,436633,139,1627,27749,2493,0.0693,9.68
user_4590,925573,2329,1779,35503,795,0.0392,11.15
user_4591,829791,506,1582,58978,8490,0.0813,10.54
user_4592,676159,2330,659,31596,4101,0.0528,3.81
user_4593,361890,4499,2173,4182,225,0.0122,14.99
user_4594,750122,1054,184,45134,4519,0.0662,12.43
user_4595,646194,4584,234,11448,1602,0.0202,2.42
user_4596,202260,394,1114,13198,428,0.0674,1.32
user_4597,746219,2761,109,16243,1387,0.0236,3.34
user_4598,778881,4802,1815,26623,2111,0.0369,5.69
user_4599,764034,2512,2941,48354,3545,0.0679,12.46
user_4600,532885,1166,1271,40923,5263,0.0867,11.23
user_4601,834525,675,1122,30043,2087,0.0385,12.47
user_4602,431442,4429,627,29363,830,0.07,2.62
user_4603,204199,2029,368,4769,136,0.024,8.09
user_4604,377794,4044,2961,25124,642,0.0682,2.82
user_4605,485585,1728,265,27204,1991,0.0601,-0.15
user_4606,733722,272,291,17236,1954,0.0262,9.63
user_4607,682777,793,2050,21285,989,0.0326,0.43
user_4608,937197,512,422,18016,1874,0.0212,9.35
user_4609,473890,1618,1485,17442,1906,0.0408,9.02
user_4610,384100,3397,1215,9316,495,0.0255,11.77
user_4611,116598,1786,2965,6422,629,0.0605,0.37
user_4612,251100,4089,1099,19991,2179,0.0883,11.32
user_4613,783877,4001,1634,8497,685,0.0117,14.99
user_4614,709521,714,1146,33960,2165,0.0509,12.47
user_4615,777676,1406,303,39005,3919,0.0552,10.78
user_4616,134241,1064,536,9933,1461,0.0849,9.26
user_4617,740452,2182,2685,33631,2538,0.0488,5.17
user_4618,154124,2718,1321,7407,525,0.0515,10.42
user_4619,466065,1104,631,20048,1610,0.0465,10.31
user_4620,205923,1814,769,5935,177,0.0297,8.74
user_4621,9036,4508,1312,125,11,0.0151,11.54
user_4622,557066,2919,1876,21506,1349,0.041,5.63
user_4623,946238,1462,419,12945,463,0.0142,0.06
user_4624,155245,717,1546,7534,607,0.0524,7.5
user_4625,686763,3420,2044,21640,442,0.0322,2.51
user_4626,984825,1444,2153,46633,3368,0.0508,4.54
user_4627,203747,148,339,3952,133,0.02,-1.7
user_4628,924848,4120,1075,69626,1612,0.077,4.51
user_4629,544088,471,355,39509,5024,0.0818,11.75
user_4630,288516,3700,2118,6722,935,0.0265,7.23
user_4631,324660,4207,193,11051,519,0.0356,-1.83
user_4632,807970,1182,1661,42777,3854,0.0577,5.99
user_4633,851350,1752,520,14215,797,0.0176,2.95
user_4634,933477,3670,2143,32503,2735,0.0377,6.12
user_4635,334299,3240,2383,9219,707,0.0297,4.88
user_4636,756600,647,1876,56053,3081,0.0782,13.84
user_4637,60500,441,1916,4215,468,0.0774,-1.3
user_4638,168647,1125,1683,8531,310,0.0524,9.62
user_4639,237527,2700,1738,11027,296,0.0477,12.47
user_4640,436477,2434,1798,32801,3929,0.0842,14.31
user_4641,635947,859,716,47867,5101,0.0833,1.02
user_4642,553004,3359,751,43053,3651,0.0845,7.03
user_4643,397452,3788,1114,7462,603,0.0203,-1.26
user_4644,410064,1209,2921,8709,737,0.023,6.49
user_4645,3352,1581,2733,192,14,0.0615,0.13
user_4646,134004,2732,671,6418,456,0.0513,12.24
user_4647,863881,303,1114,9755,828,0.0123,-0.06
user_4648,533844,3598,65,7654,678,0.0156,6.73
user_4649,787261,3235,1090,56813,6246,0.0801,6.86
user_4650,349980,1281,1465,24785,2787,0.0788,14.52
user_4651,661858,2473,2216,23170,1600,0.0374,9.13
user_4652,732478,3625,2977,53012,3910,0.0777,2.89
user_4653,51098,4311,475,2634,180,0.0551,2.09
user_4654,982890,1623,1682,65277,5858,0.0724,0.18
user_4655,375313,2958,2944,14982,1182,0.0431,10.86
user_4656,665929,4762,985,11945,1620,0.0204,9.74
user_4657,248199,1675,2040,10017,1107,0.0448,8.37
user_4658,127060,4048,888,5337,730,0.0477,-1.31
user_4659,188954,3933,1548,9176,1029,0.054,10.97
user_4660,726753,3565,2996,12638,1848,0.0199,8.91
user_4661,131544,3453,1020,10444,1072,0.0875,14.39
user_4662,525628,4648,793,14239,2068,0.031,7.98
user_4663,700309,4730,2311,16736,678,0.0249,3.17
user_4664,607590,2008,2541,28481,763,0.0481,4.49
user_4665,980947,4059,2449,46697,4449,0.0521,0.99
user_4666,748028,2785,1146,30510,4511,0.0468,10.29
user_4667,468243,4541,2556,29982,2227,0.0688,10.03
user_4668,525426,3224,1080,24256,1153,0.0484,1.41
user_4669,394574,451,1697,20785,1824,0.0573,0.69
user_4670,644907,1024,1563,39121,4082,0.067,-0.69
user_4671,469466,273,416,5517,336,0.0125,13.5
user_4672,872808,4663,2363,43592,4922,0.0556,1.96
user_4673,625219,285,126,44949,6596,0.0824,3.85
user_4674,949158,3548,2927,10646,1454,0.0127,2.77
user_4675,157951,4261,973,6059,350,0.0406,5.03
user_4676,868964,3284,2597,65029,4062,0.0795,10.14
user_4677,843210,275,1868,29276,1999,0.0371,12.8
user_4678,563060,2327,953,23711,1690,0.0451,1.1
user_4679,59478,4327,307,4681,154,0.0813,9.67
user_4680,458569,1391,725,10983,1307,0.0268,3.99
user_4681,552050,4086,2063,8042,542,0.0155,14.67
user_4682,145355,259,1504,10198,1370,0.0796,3.08
user_4683,720282,3777,234,50990,7164,0.0807,-1.88
user_4684,695780,3978,1324,29950,694,0.044,6.77
user_4685,843000,2853,2799,38773,5757,0.0528,0.56
user_4686,872522,1159,1997,59773,6712,0.0762,-1.24
user_4687,807651,2076,1502,49831,4367,0.0671,9.87
user_4688,844601,443,1844,24122,1703,0.0306,10.45
user_4689,494671,893,363,5531,483,0.0122,5.83
user_4690,600253,1574,213,26158,1627,0.0463,9.51
user_4691,178912,653,177,12546,1266,0.0772,7.15
user_4692,176767,631,484,12852,412,0.075,8.71
user_4693,237281,1989,2171,18255,1839,0.0847,8.14
user_4694,85754,182,2101,6137,342,0.0756,9.32
user_4695,603276,2888,2706,30527,680,0.0517,1.39
user_4696,452558,3435,1769,18610,1709,0.0449,2.57
user_4697,508732,3820,2392,32680,3111,0.0704,5.48
user_4698,151023,2318,2758,9331,704,0.0664,5.58
user_4699,657667,1025,611,31351,921,0.0491,11.16
user_4700,81388,1863,2208,1311,178,0.0183,4.25
user_4701,878200,3313,2541,65711,6537,0.0823,0.76
user_4702,822860,1593,1074,34471,1207,0.0434,2.27
user_4703,240779,2885,903,8531,737,0.0385,1.65
user_4704,879453,2788,82,47551,4024,0.0586,10.44
user_4705,905850,1407,1130,51786,1442,0.0588,6.0
user_4706,207846,4184,323,5143,508,0.0272,10.05
user_4707,695335,1366,1104,47690,5965,0.0772,5.08
user_4708,133212,211,415,4035,473,0.0338,13.13
user_4709,943346,1959,353,21760,1009,0.0241,14.72
user_4710,813853,1177,2853,31291,4133,0.0435,9.39
user_4711,789140,3920,430,48247,3113,0.0651,12.68
user_4712,922134,1708,2351,71541,10233,0.0887,6.63
user_4713,413811,3175,485,27580,808,0.0686,13.89
user_4714,601309,2013,99,45593,3793,0.0821,12.14
user_4715,160380,2339,2851,3182,310,0.0218,14.86
user_4716,45789,1016,1120,686,35,0.0157,8.59
user_4717,974194,939,1997,47773,5746,0.0549,11.25
user_4718,27086,3111,752,821,83,0.0334,7.23
user_4719,280003,3679,1837,19030,425,0.0695,2.41
user_4720,532972,3239,1583,30400,3012,0.0627,4.03
user_4721,92088,2798,1404,7178,602,0.0845,13.2
user_4722,395423,1716,2144,11006,500,0.0291,-1.05
user_4723,571387,3116,2576,25143,3757,0.0506,8.06
user_4724,986000,1491,1207,44455,6073,0.0512,4.33
user_4725,591381,1117,1218,15814,917,0.0283,4.57
user_4726,161761,4273,2529,8299,749,0.0559,13.04
user_4727,836083,2973,1631,34304,2097,0.0435,12.51
user_4728,539181,4303,2312,22252,2688,0.0463,8.18
user_4729,492024,3906,141,17413,2454,0.0404,2.64
user_4730,591706,876,204,6618,441,0.0119,6.08
user_4731,126074,4657,51,5868,731,0.0523,4.94
user_4732,890497,4035,1017,29802,2527,0.0363,4.01
user_4733,131351,2142,2006,1325,94,0.0108,-0.25
user_4734,716371,3229,2829,22605,3209,0.036,7.23
user_4735,39635,4588,588,1169,100,0.032,3.13
user_4736,974619,3951,2377,36588,2954,0.0406,9.23
user_4737,96071,2412,1415,1847,198,0.0213,3.43
user_4738,996909,2274,1699,45397,2449,0.048,5.33
user_4739,466918,1776,849,27301,1698,0.0621,-1.11
user_4740,865950,2056,1639,46859,6614,0.0618,14.87
user_4741,369377,316,1099,24475,2648,0.0734,6.63
user_4742,891083,887,810,37105,4729,0.0469,-1.59
user_4743,598093,4634,2531,27713,1530,0.0489,7.2
user_4744,977458,4847,2745,65223,5915,0.0728,12.8
user_4745,422280,736,2737,16865,2467,0.0458,11.13
user_4746,910245,3411,2765,53806,3305,0.0627,9.92
user_4747,342207,406,1013,13832,565,0.0421,0.37
user_4748,265598,3865,97,10422,900,0.0426,9.18
user_4749,284022,921,2601,17954,1264,0.0677,11.03
user_4750,183170,2023,127,4073,165,0.0231,7.73
user_4751,194226,4697,1316,6545,886,0.0383,13.18
user_4752,145063,1860,2831,3726,554,0.0295,2.71
user_4753,593632,4468,2082,20858,1958,0.0384,2.12
user_4754,892378,2691,389,23314,2814,0.0293,12.78
user_4755,561881,2278,2272,28407,3740,0.0572,8.63
user_4756,561592,3441,2024,36993,4110,0.0732,-1.98
user_4757,424602,4228,1723,27625,711,0.0667,4.0
user_4758,711580,2400,2932,25271,1023,0.037,12.58
user_4759,114613,4407,460,9078,265,0.0815,-1.54
user_4760,725698,4929,2926,37424,796,0.0527,-1.94
user_4761,488505,2789,246,18542,1108,0.0402,2.78
user_4762,415299,2780,2595,28442,2019,0.0733,13.54
user_4763,543642,1368,2421,33211,1704,0.0642,13.33
user_4764,285334,1585,642,17818,506,0.0642,6.82
user_4765,531430,4834,1044,12610,1120,0.0258,7.41
user_4766,422614,2493,1596,18080,1004,0.0452,3.64
user_4767,184043,1822,2994,12943,1598,0.079,2.14
user_4768,829294,3259,1663,37552,790,0.0462,11.86
user_4769,709770,4984,1204,41054,5317,0.0653,-0.19
user_4770,151575,927,180,7753,1117,0.0585,6.29
user_4771,126438,2920,890,8719,986,0.0768,8.78
user_4772,573744,3250,1765,17165,1980,0.0334,-0.24
user_4773,625455,4194,1194,31449,4445,0.0574,6.83
user_4774,869467,3797,463,16195,764,0.0195,7.82
